# traffic_probe_domains.tsv
# Domain list for the traffic-probe task. Source: parked/aftermarket marketplace export.
# The LAST column is the marketplace own ESTIMATED recent visits (relative ranking, not audited).
# Columns (tab-separated): domain  priceA  priceB  floor_min  flag  -  lander_type  Y  Y  N  N  tld  date_listed  listing_state  eligibility_status  est_visits
# Eligibility statuses (Pending Review / Opt-in Required / TLD Not Eligible / Registrar Not Eligible / Active / Buy Now Price Too High)
# refer to the PARKING program monetisation, NOT to whether you can repoint DNS.

## RANKED BY ESTIMATED VISITS (desc):  est_visits  domain  tld  eligibility_status
greenpowerjuicers.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	3
gynasyke.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
healthscare.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	3
interestonlytermmortgage.com	0	0	30000	N	-	Custom Lander	N	N	Y	N	com	Sat Oct 26 2024	Listed	Pending Review	3
ipry.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	3
kopz.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	3
lampusolar.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
monologuer.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
negociado.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
oilexplorer.com	4999	4300	2500	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Opt-in Required	3
onlinepuzzle.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	3
overclad.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Wed Dec 10 2025	Listed	Pending Review	3
